,year,country,continent,population,fertility,life expectancy
4762,1973,Papua New Guinea,Australia and Oceania,2652586.0,6.08,48.27
4763,1973,Paraguay,South America,2659084.0,5.35,70.06
4764,1973,Peru,South America,14447649.0,5.95,57.85
4765,1973,Philippines,Asia,39026082.0,5.93,62.95
4766,1973,Poland,Europe,33597810.0,2.24,70.95
4767,1973,Portugal,Europe,8923928.0,2.83,68.63
4769,1973,Qatar,Asia,142111.0,6.7,69.52
4771,1973,Romania,Europe,21233593.0,2.42,69.34
4773,1973,Rwanda,Africa,4102336.0,8.31,45.91
4776,1973,Samoa,Australia and Oceania,148889.0,6.95,59.09
4777,1973,Sao Tome and Principe,Africa,79026.0,6.53,58.81
4778,1973,Saudi Arabia,Asia,6697486.0,7.31,59.26
4779,1973,Senegal,Africa,4625377.0,7.43,41.85
4780,1973,Serbia,Europe,8337076.0,2.36,69.32
4781,1973,Seychelles,Africa,56605.0,5.28,66.06
4782,1973,Sierra Leone,Africa,2656380.0,6.85,46.48
4783,1973,Singapore,Asia,2191924.0,2.65,68.5
4785,1973,Slovenia,Europe,1709974.0,2.23,69.86
4786,1973,Solomon Islands,Australia and Oceania,179354.0,7.22,58.13
4787,1973,Somalia,Africa,3526527.0,7.09,44.35
4788,1973,South Africa,Africa,24384538.0,5.42,53.77
4789,1973,Spain,Europe,35104633.0,2.84,72.78
4790,1973,Sri Lanka,Asia,13253063.0,3.97,65.97
4791,1973,Sudan,Africa,11283574.0,6.92,55.41
4792,1973,Suriname,South America,368342.0,5.15,65.62
4793,1973,Swaziland,Africa,486656.0,6.86,50.67
4794,1973,Sweden,Europe,8146472.0,1.87,74.83
4795,1973,Switzerland,Europe,6311468.0,1.83,74.12
4796,1973,Syria,Asia,7066474.0,7.54,61.56
4798,1973,Tajikistan,Asia,3212446.0,6.71,62.53
4799,1973,Tanzania,Africa,14984973.0,6.76,51.09
4800,1973,Thailand,Asia,40164969.0,4.95,61.29
4802,1973,Togo,Africa,2303345.0,7.22,49.63
4803,1973,Tonga,Australia and Oceania,86985.0,5.51,65.44
4804,1973,Trinidad and Tobago,North America,982594.0,3.39,66.33
4805,1973,Tunisia,Africa,5405354.0,6.05,56.57
4806,1973,Turkey,Asia,37366922.0,5.26,56.65
4807,1973,Turkmenistan,Asia,2385039.0,6.07,60.01
4808,1973,Uganda,Africa,10256342.0,7.1,51.33
4809,1973,Ukraine,Europe,48127170.0,2.06,70.75
4810,1973,United Arab Emirates,Asia,382823.0,6.28,63.09
4811,1973,United Kingdom,Europe,56039166.0,1.98,72.18
4812,1973,United States,North America,215092900.0,1.87,71.54
4813,1973,Uruguay,South America,2822084.0,2.99,69.1
4814,1973,Uzbekistan,Asia,13170848.0,6.24,64.4
4815,1973,Vanuatu,Australia and Oceania,93761.0,6.07,53.33
4816,1973,Venezuela,South America,12636971.0,4.91,67.14
4819,1973,Vietnam,Asia,46604726.0,6.25,58.35
4821,1973,Yemen,Asia,6487853.0,7.78,44.17
4822,1973,Zambia,Africa,4644329.0,7.45,55.71
4823,1973,Zimbabwe,Africa,5768382.0,7.42,58.47
4824,1974,Afghanistan,Asia,12315553.0,7.67,39.14
4825,1974,Albania,Europe,2358467.0,4.54,69.35
4826,1974,Algeria,Africa,16247113.0,7.49,54.52
4827,1974,Angola,Africa,6923749.0,7.19,43.71
4828,1974,Antigua and Barbuda,North America,68655.0,2.91,68.64
4829,1974,Argentina,South America,25644505.0,3.26,68.28
4830,1974,Armenia,Europe,2766495.0,2.85,72.28
4832,1974,Australia,Australia and Oceania,13725400.0,2.32,71.86
4833,1974,Austria,Europe,7617432.0,1.91,71.15
4834,1974,Azerbaijan,Europe,5596160.0,4.08,66.05
4835,1974,Bahamas,North America,185097.0,3.33,65.53
4836,1974,Bahrain,Asia,252139.0,5.72,66.03
4837,1974,Bangladesh,Asia,69837960.0,6.87,46.49
4838,1974,Barbados,North America,244539.0,2.51,67.83
4839,1974,Belarus,Europe,9306472.0,2.19,72.57
4840,1974,Belgium,Europe,9751592.0,1.91,71.91
4841,1974,Belize,North America,131306.0,6.29,67.52
4842,1974,Benin,Africa,3184547.0,6.9,46.36
4843,1974,Bhutan,Asia,336677.0,6.69,46.2
4844,1974,Bolivia,South America,4902173.0,6.31,49.5
4845,1974,Bosnia and Herzegovina,Europe,3930283.0,2.49,72.12
4846,1974,Botswana,Africa,792513.0,6.51,56.82
4847,1974,Brazil,South America,105846274.0,4.59,61.41
4848,1974,Brunei,Asia,154395.0,5.56,68.95
4849,1974,Bulgaria,Europe,8688112.0,2.18,71.26
4851,1974,Burundi,Africa,3623853.0,7.4,43.66
4852,1974,Cambodia,Asia,7561583.0,5.8,34.94
4853,1974,Cameroon,Africa,7529704.0,6.36,51.49
4854,1974,Canada,North America,22823272.0,1.83,73.12
4855,1974,Cape Verde,Africa,272509.0,6.82,57.41
4856,1974,Central African Republic,Africa,1975968.0,5.95,46.77
4857,1974,Chad,Africa,4000511.0,6.74,47.98
4859,1974,Chile,South America,10255074.0,3.33,64.31
4860,1974,China,Asia,888132761.0,4.15,60.63
4861,1974,Colombia,South America,24208022.0,4.78,64.53
4862,1974,Comoros,Africa,248921.0,7.05,50.59
4865,1974,Costa Rica,North America,2045580.0,4.11,69.53
4867,1974,Croatia,Europe,4484521.0,1.98,69.63
4868,1974,Cuba,North America,9315371.0,3.13,71.74
4869,1974,Cyprus,Europe,642335.0,2.39,73.7
4870,1974,Czech Republic,Europe,9996356.0,2.26,70.42
4871,1974,Denmark,Europe,5039920.0,1.9,73.96
4872,1974,Djibouti,Africa,205157.0,6.82,54.38
4873,1974,Dominican Republic,North America,5019471.0,5.38,63.23
4874,1974,Ecuador,South America,6798205.0,5.59,61.18
4875,1974,Egypt,Africa,37815578.0,5.63,54.46
4876,1974,El Salvador,North America,4053958.0,5.82,58.33
4877,1974,Equatorial Guinea,Africa,249587.0,5.68,42.56
4878,1974,Eritrea,Africa,2013382.0,6.62,44.75
4879,1974,Estonia,Europe,1410492.0,2.13,70.94
4880,1974,Ethiopia,Africa,31855294.0,7.12,37.71
4881,1974,Fiji,Australia and Oceania,565386.0,4.11,60.91
4882,1974,Finland,Europe,4691818.0,1.62,71.34
4883,1974,France,Europe,52647616.0,2.14,73.04
4886,1974,Gabon,Africa,636702.0,5.34,48.68
4887,1974,Gambia,Africa,505512.0,6.26,47.51
4888,1974,Georgia,Europe,4871634.0,2.54,68.47
4889,1974,Germany,Europe,78713928.0,1.62,71.71
4890,1974,Ghana,Africa,9604280.0,6.86,51.35
4891,1974,Greece,Europe,8952862.0,2.35,72.39
4893,1974,Grenada,North America,93151.0,4.48,65.92
4896,1974,Guatemala,North America,6069077.0,6.2,56.28
4897,1974,Guinea,Africa,4340748.0,6.32,39.43
4898,1974,Guinea-Bissau,Africa,764974.0,6.99,46.33
4899,1974,Guyana,South America,730227.0,4.85,61.4
4900,1974,Haiti,North America,5047948.0,5.62,48.53
4901,1974,Honduras,North America,3015606.0,6.94,57.56
4903,1974,Hungary,Europe,10495442.0,2.11,69.41
4904,1974,Iceland,Europe,215465.0,2.73,74.59
4905,1974,India,Asia,607446519.0,5.16,51.53
4906,1974,Indonesia,Asia,127465232.0,5.15,55.41
4907,1974,Iran,Asia,31784896.0,6.21,56.24
4908,1974,Iraq,Asia,11312304.0,7.07,58.81
4909,1974,Ireland,Europe,3128000.0,3.67,72.08
4910,1974,Israel,Asia,3239561.0,3.72,71.78
4911,1974,Italy,Europe,54961926.0,2.24,72.81
4912,1974,Jamaica,North America,1989880.0,4.69,72.0
4913,1974,Japan,Asia,109495053.0,2.05,73.88
4914,1974,Jordan,Asia,1929939.0,7.68,63.98
4915,1974,Kazakhstan,Asia,13950987.0,3.32,64.4
4916,1974,Kenya,Africa,12997447.0,7.91,56.29
4917,1974,Kiribati,Australia and Oceania,54382.0,4.96,51.41
4918,1974,North Korea,Asia,15960127.0,3.56,62.22
4919,1974,South Korea,Asia,34091816.0,3.87,63.84
4920,1974,Kuwait,Asia,988267.0,6.62,70.93
4923,1974,Latvia,Europe,2441588.0,1.96,70.22
4924,1974,Lebanon,Asia,2535503.0,4.53,66.37
4925,1974,Lesotho,Africa,1122484.0,5.78,51.14
4926,1974,Liberia,Africa,1582584.0,6.85,42.91
4927,1974,Libya,Africa,2514373.0,7.98,63.13
4928,1974,Lithuania,Europe,3269546.0,2.24,71.63
4929,1974,Luxembourg,Europe,351190.0,1.63,70.42
4932,1974,Madagascar,Africa,7360271.0,7.27,50.06
4933,1974,Malawi,Africa,5141138.0,7.48,43.41
4934,1974,Malaysia,Asia,12025930.0,4.34,66.73
4935,1974,Maldives,Asia,132122.0,7.04,50.82
4936,1974,Mali,Africa,6368351.0,6.95,37.61
4937,1974,Malta,Europe,306291.0,2.03,72.78
4939,1974,Mauritania,Africa,1290755.0,6.71,51.69
4940,1974,Mauritius,Africa,878355.0,3.34,63.99
4942,1974,Mexico,North America,59090495.0,6.16,63.83
4944,1974,Moldova,Europe,3795653.0,2.5,65.6
4945,1974,Mongolia,Asia,1438423.0,7.29,58.06
4946,1974,Montenegro,Europe,546569.0,2.55,71.78
4947,1974,Morocco,Africa,17466606.0,6.27,56.08
4948,1974,Mozambique,Africa,10141147.0,6.56,46.46
4950,1974,Namibia,Africa,881530.0,6.64,54.98
4951,1974,Nepal,Asia,13028248.0,5.91,46.47
4952,1974,Netherlands,Europe,13493460.0,1.77,74.56
4955,1974,New Zealand,Australia and Oceania,3042573.0,2.61,72.03
4956,1974,Nicaragua,North America,2711847.0,6.68,62.28
4957,1974,Niger,Africa,5026744.0,7.55,39.25
4958,1974,Nigeria,Africa,61857023.0,6.67,48.38
4959,1974,Norway,Europe,3984291.0,2.13,74.88
4960,1974,Oman,Asia,841947.0,7.62,57.11
4961,1974,Pakistan,Asia,64873705.0,6.61,56.16
4962,1974,Panama,North America,1699114.0,4.68,68.81
4963,1974,Papua New Guinea,Australia and Oceania,2730859.0,6.04,48.9
4964,1974,Paraguay,South America,2723523.0,5.27,70.32
4965,1974,Peru,South America,14832839.0,5.83,58.6
4966,1974,Philippines,Asia,40149959.0,5.82,63.1
4967,1974,Poland,Europe,33877397.0,2.24,71.46
4968,1974,Portugal,Europe,9054924.0,2.77,69.18
4970,1974,Qatar,Asia,153593.0,6.6,69.98
4972,1974,Romania,Europe,21451256.0,2.71,69.58
4974,1974,Rwanda,Africa,4226836.0,8.34,46.01
4977,1974,Samoa,Australia and Oceania,150219.0,6.86,59.67
4978,1974,Sao Tome and Principe,Africa,80670.0,6.53,59.47
4979,1974,Saudi Arabia,Asia,7045477.0,7.31,60.48
4980,1974,Senegal,Africa,4764623.0,7.45,42.85
4981,1974,Serbia,Europe,8416250.0,2.36,69.59
4982,1974,Seychelles,Africa,58102.0,5.07,66.49
4983,1974,Sierra Leone,Africa,2709797.0,6.89,47.5
4984,1974,Singapore,Asia,2228896.0,2.46,68.88
4986,1974,Slovenia,Europe,1725967.0,2.22,70.09
4987,1974,Solomon Islands,Australia and Oceania,186338.0,7.25,58.74
4988,1974,Somalia,Africa,3644572.0,7.06,44.8
4989,1974,South Africa,Africa,25040940.0,5.34,54.11
4990,1974,Spain,Europe,35509391.0,2.8,73.16
4991,1974,Sri Lanka,Asia,13502870.0,3.87,66.36
4992,1974,Sudan,Africa,11668674.0,6.93,55.73
4993,1974,Suriname,South America,365104.0,4.95,65.91
4994,1974,Swaziland,Africa,501596.0,6.84,51.3
4995,1974,Sweden,Europe,8169141.0,1.88,74.94
4996,1974,Switzerland,Europe,6341051.0,1.74,74.47
4997,1974,Syria,Asia,7311685.0,7.51,62.26
4999,1974,Tajikistan,Asia,3313144.0,6.57,62.81
5000,1974,Tanzania,Africa,15477155.0,6.76,51.65
5001,1974,Thailand,Asia,41259539.0,4.72,61.77
5003,1974,Togo,Africa,2356623.0,7.25,50.26
5004,1974,Tonga,Australia and Oceania,87609.0,5.45,65.69
5005,1974,Trinidad and Tobago,North America,997052.0,3.35,66.57
5006,1974,Tunisia,Africa,5526768.0,5.95,57.75
5007,1974,Turkey,Asia,38272701.0,5.14,57.36
5008,1974,Turkmenistan,Asia,2452528.0,5.94,60.25
5009,1974,Uganda,Africa,10533627.0,7.1,51.45
5010,1974,Ukraine,Europe,48455120.0,2.05,70.63
5011,1974,United Arab Emirates,Asia,451948.0,6.15,63.7
5012,1974,United Kingdom,Europe,56122405.0,1.89,72.38
5013,1974,United States,North America,217001865.0,1.83,72.08
5014,1974,Uruguay,South America,2824069.0,2.99,69.23
5015,1974,Uzbekistan,Asia,13578783.0,6.12,64.64
5016,1974,Vanuatu,Australia and Oceania,96793.0,6.0,53.89
5017,1974,Venezuela,South America,12994025.0,4.78,67.53
5020,1974,Vietnam,Asia,47661770.0,6.13,59.23
5022,1974,Yemen,Asia,6626208.0,7.92,45.1
5023,1974,Zambia,Africa,4810810.0,7.44,56.24
5024,1974,Zimbabwe,Africa,5967861.0,7.41,58.92
5025,1975,Afghanistan,Asia,12582954.0,7.67,39.61
5026,1975,Albania,Europe,2411229.0,4.39,69.77
5027,1975,Algeria,Africa,16709098.0,7.42,55.24
5028,1975,Angola,Africa,7107334.0,7.19,44.22
5029,1975,Antigua and Barbuda,North America,69253.0,2.7,68.99
5030,1975,Argentina,South America,26066975.0,3.32,68.6
5031,1975,Armenia,Europe,2825650.0,2.75,72.33
5033,1975,Australia,Australia and Oceania,13892674.0,2.15,72.81
5034,1975,Austria,Europe,7628138.0,1.83,71.28
5035,1975,Azerbaijan,Europe,5693796.0,3.95,66.02
5036,1975,Bahamas,North America,188882.0,3.23,65.74
5037,1975,Bahrain,Asia,266686.0,5.56,66.63
5038,1975,Bangladesh,Asia,71247153.0,6.82,47.58
5039,1975,Barbados,North America,246033.0,2.39,68.17
5040,1975,Belarus,Europe,9365830.0,2.16,71.63
5041,1975,Belgium,Europe,9769006.0,1.84,71.9
5042,1975,Belize,North America,133261.0,6.28,67.93
5043,1975,Benin,Africa,3262959.0,6.93,46.93
5044,1975,Bhutan,Asia,349146.0,6.69,47.21
5045,1975,Bolivia,South America,5009259.0,6.18,50.19
5046,1975,Bosnia and Herzegovina,Europe,3971608.0,2.41,72.71
5047,1975,Botswana,Africa,822029.0,6.48,57.45
5048,1975,Brazil,South America,108431284.0,4.5,61.84
5049,1975,Brunei,Asia,160799.0,5.37,69.32
5050,1975,Bulgaria,Europe,8727332.0,2.19,71.11
5052,1975,Burundi,Africa,3676991.0,7.42,44.02
5053,1975,Cambodia,Asia,7551988.0,5.62,21.69
5054,1975,Cameroon,Africa,7740196.0,6.39,52.13
5055,1975,Canada,North America,23140609.0,1.83,73.41
5056,1975,Cape Verde,Africa,272575.0,6.77,58.3
5057,1975,Central African Republic,Africa,2017379.0,5.95,47.6
5058,1975,Chad,Africa,4088858.0,6.78,48.45
5060,1975,Chile,South America,10420590.0,3.16,65.02
5061,1975,China,Asia,905580445.0,3.58,60.78
5062,1975,Colombia,South America,24756969.0,4.63,65.04
5063,1975,Comoros,Africa,256309.0,7.05,51.03
5066,1975,Costa Rica,North America,2097410.0,3.97,70.12
5068,1975,Croatia,Europe,4500868.0,1.99,69.83
5069,1975,Cuba,North America,9438445.0,2.84,72.18
5070,1975,Cyprus,Europe,649755.0,2.35,73.93
5071,1975,Czech Republic,Europe,10058165.0,2.29,70.77
5072,1975,Denmark,Europe,5061289.0,1.92,74.24
5073,1975,Djibouti,Africa,224182.0,6.78,54.85
5074,1975,Dominican Republic,North America,5149934.0,5.19,63.75
5075,1975,Ecuador,South America,6987393.0,5.45,61.73
5076,1975,Egypt,Africa,38624410.0,5.59,55.17
5077,1975,El Salvador,North America,4147525.0,5.72,58.36
5078,1975,Equatorial Guinea,Africa,238240.0,5.67,42.91
5079,1975,Eritrea,Africa,2070145.0,6.61,45.14
5080,1975,Estonia,Europe,1422070.0,2.11,70.26
5081,1975,Ethiopia,Africa,32568539.0,7.14,38.78
5082,1975,Fiji,Australia and Oceania,576592.0,4.05,61.21
5083,1975,Finland,Europe,4711459.0,1.69,71.89
5084,1975,France,Europe,53010727.0,2.06,73.13
5087,1975,Gabon,Africa,649719.0,5.41,49.45
5088,1975,Gambia,Africa,521070.0,6.29,48.56
5089,1975,Georgia,Europe,4908265.0,2.5,68.76
5090,1975,Germany,Europe,78667327.0,1.56,71.56
5091,1975,Ghana,Africa,9831409.0,6.82,51.68
5092,1975,Greece,Europe,9030080.0,2.34,72.62
5094,1975,Grenada,North America,92453.0,4.44,66.22
5097,1975,Guatemala,North America,6237963.0,6.2,56.82
5098,1975,Guinea,Africa,4359735.0,6.35,39.94
5099,1975,Guinea-Bissau,Africa,778482.0,6.87,46.54
5100,1975,Guyana,South America,740167.0,4.76,61.56
5101,1975,Haiti,North America,5140357.0,5.64,48.9
5102,1975,Honduras,North America,3107735.0,6.84,58.34
5104,1975,Hungary,Europe,10541344.0,2.12,69.46
5105,1975,Iceland,Europe,217958.0,2.65,75.57
5106,1975,India,Asia,621703641.0,5.08,52.25
5107,1975,Indonesia,Asia,130724118.0,5.04,56.04
5108,1975,Iran,Asia,32730555.0,6.21,57.1
5109,1975,Iraq,Asia,11684585.0,6.99,59.19
5110,1975,Ireland,Europe,3180805.0,3.57,72.68
5111,1975,Israel,Asia,3336760.0,3.66,72.04
5112,1975,Italy,Europe,55268549.0,2.17,72.72
5113,1975,Jamaica,North America,2017830.0,4.48,72.29
5114,1975,Japan,Asia,110804519.0,2.0,74.38
5115,1975,Jordan,Asia,1985121.0,7.6,64.64
5116,1975,Kazakhstan,Asia,14136006.0,3.25,64.64
5117,1975,Kenya,Africa,13486241.0,7.84,56.89
5118,1975,Kiribati,Australia and Oceania,55169.0,4.9,51.81
5119,1975,North Korea,Asia,16274740.0,3.31,62.88
5120,1975,South Korea,Asia,34713078.0,3.62,64.26
5121,1975,Kuwait,Asia,1051187.0,6.43,71.39
5124,1975,Latvia,Europe,2457027.0,1.94,69.37
5125,1975,Lebanon,Asia,2575693.0,4.44,66.54
5126,1975,Lesotho,Africa,1149090.0,5.76,51.63
5127,1975,Liberia,Africa,1628656.0,6.88,43.68
5128,1975,Libya,Africa,2621730.0,7.99,64.06
5129,1975,Lithuania,Europe,3299819.0,2.21,71.24
5130,1975,Luxembourg,Europe,353984.0,1.57,70.37
5133,1975,Madagascar,Africa,7575757.0,7.22,50.59
5134,1975,Malawi,Africa,5292816.0,7.52,43.79
5135,1975,Malaysia,Asia,12311782.0,4.21,67.13
5136,1975,Maldives,Asia,136434.0,6.98,51.69
5137,1975,Mali,Africa,6482276.0,6.97,38.39
5138,1975,Malta,Europe,307597.0,2.06,73.07
5140,1975,Mauritania,Africa,1328687.0,6.68,52.19
5141,1975,Mauritius,Africa,892208.0,3.26,64.37
5143,1975,Mexico,North America,60872399.0,5.93,64.39
5145,1975,Moldova,Europe,3838911.0,2.48,65.6
5146,1975,Mongolia,Asia,1479650.0,7.14,58.22
5147,1975,Montenegro,Europe,554262.0,2.5,72.07
5148,1975,Morocco,Africa,17854614.0,6.17,56.56
5149,1975,Mozambique,Africa,10405000.0,6.55,47.06
5151,1975,Namibia,Africa,905647.0,6.65,55.51
5152,1975,Nepal,Asia,13313487.0,5.89,47.05
5153,1975,Netherlands,Europe,13611064.0,1.66,74.49
5156,1975,New Zealand,Australia and Oceania,3082883.0,2.46,72.3
5157,1975,Nicaragua,North America,2796748.0,6.6,62.95
5158,1975,Niger,Africa,5171029.0,7.58,39.57
5159,1975,Nigeria,Africa,63565598.0,6.71,49.0
5160,1975,Norway,Europe,4006221.0,1.98,74.93
5161,1975,Oman,Asia,882044.0,7.75,58.2
5162,1975,Pakistan,Asia,66791496.0,6.61,56.68
5163,1975,Panama,North America,1745207.0,4.54,69.35
5164,1975,Papua New Guinea,Australia and Oceania,2809692.0,6.0,49.54
5165,1975,Paraguay,South America,2790964.0,5.22,70.57
5166,1975,Peru,South America,15229951.0,5.7,59.31
5167,1975,Philippines,Asia,41295129.0,5.72,63.21
5168,1975,Poland,Europe,34168112.0,2.25,70.88
5169,1975,Portugal,Europe,9185876.0,2.71,68.9
5171,1975,Qatar,Asia,164333.0,6.47,70.4
5173,1975,Romania,Europe,21665780.0,2.62,69.75
5175,1975,Rwanda,Africa,4359166.0,8.37,46.13
5178,1975,Samoa,Australia and Oceania,151383.0,6.76,60.26
5179,1975,Sao Tome and Principe,Africa,82607.0,6.54,60.09
5180,1975,Saudi Arabia,Asia,7428705.0,7.31,61.67
5181,1975,Senegal,Africa,4900491.0,7.47,43.94
5182,1975,Serbia,Europe,8497168.0,2.36,69.82
5183,1975,Seychelles,Africa,59589.0,4.85,66.9
5184,1975,Sierra Leone,Africa,2765914.0,6.94,48.45
5185,1975,Singapore,Asia,2262393.0,2.27,69.26
5187,1975,Slovenia,Europe,1742626.0,2.21,70.32
5188,1975,Solomon Islands,Australia and Oceania,193447.0,7.24,59.33
5189,1975,Somalia,Africa,3880955.0,7.03,45.24
5190,1975,South Africa,Africa,25698856.0,5.25,54.47
5191,1975,Spain,Europe,35909042.0,2.75,73.49
5192,1975,Sri Lanka,Asia,13755990.0,3.78,66.76
5193,1975,Sudan,Africa,12075841.0,6.94,56.0
5194,1975,Suriname,South America,362651.0,4.74,66.19
5195,1975,Swaziland,Africa,517100.0,6.82,51.94
5196,1975,Sweden,Europe,8192693.0,1.77,74.95
5197,1975,Switzerland,Europe,6356178.0,1.67,74.86
5198,1975,Syria,Asia,7564000.0,7.47,62.95
5200,1975,Tajikistan,Asia,3412819.0,6.4,63.08
5201,1975,Tanzania,Africa,15980265.0,6.75,52.19
5202,1975,Thailand,Asia,42334954.0,4.49,62.24
5204,1975,Togo,Africa,2410446.0,7.28,50.88
5205,1975,Tonga,Australia and Oceania,88347.0,5.43,65.93
5206,1975,Trinidad and Tobago,North America,1011487.0,3.31,66.83
5207,1975,Tunisia,Africa,5652478.0,5.87,58.9
5208,1975,Turkey,Asia,39185637.0,5.01,58.08
5209,1975,Turkmenistan,Asia,2520002.0,5.78,60.49
5210,1975,Uganda,Africa,10827071.0,7.1,51.55
5211,1975,Ukraine,Europe,48758986.0,2.03,69.96
5212,1975,United Arab Emirates,Asia,531265.0,6.01,64.3
5213,1975,United Kingdom,Europe,56179925.0,1.83,72.65
5214,1975,United States,North America,218963561.0,1.77,72.68
5215,1975,Uruguay,South America,2830172.0,2.98,69.39
5216,1975,Uzbekistan,Asia,13980997.0,5.98,64.87
5217,1975,Vanuatu,Australia and Oceania,99879.0,5.93,54.46
5218,1975,Venezuela,South America,13360988.0,4.67,67.9
5221,1975,Vietnam,Asia,48729397.0,5.97,60.54
5223,1975,Yemen,Asia,6793979.0,8.09,46.05
5224,1975,Zambia,Africa,4983017.0,7.44,56.7
5225,1975,Zimbabwe,Africa,6170284.0,7.4,59.41
5226,1976,Afghanistan,Asia,12831361.0,7.67,40.07
5227,1976,Albania,Europe,2464338.0,4.24,70.17
5228,1976,Algeria,Africa,17190236.0,7.34,56.11
5229,1976,Angola,Africa,7299508.0,7.19,44.68
5230,1976,Antigua and Barbuda,North America,69782.0,2.51,69.32
5231,1976,Argentina,South America,26477153.0,3.37,68.92
5232,1976,Armenia,Europe,2882831.0,2.65,72.38
5234,1976,Australia,Australia and Oceania,14054956.0,2.06,72.84
5235,1976,Austria,Europe,7630536.0,1.69,71.77
5236,1976,Azerbaijan,Europe,5789050.0,3.81,65.92
5237,1976,Bahamas,North America,192905.0,3.14,65.96
5238,1976,Bahrain,Asia,283843.0,5.41,67.2
5239,1976,Bangladesh,Asia,72930206.0,6.76,48.92
5240,1976,Barbados,North America,247444.0,2.29,68.53
5241,1976,Belarus,Europe,9423421.0,2.13,71.46
5242,1976,Belgium,Europe,9787576.0,1.78,72.05
5243,1976,Belize,North America,135145.0,6.25,68.32
5244,1976,Benin,Africa,3345501.0,6.96,47.46
5245,1976,Bhutan,Asia,361862.0,6.69,48.22
5246,1976,Bolivia,South America,5119833.0,6.04,50.93
5247,1976,Bosnia and Herzegovina,Europe,4008411.0,2.34,73.24
5248,1976,Botswana,Africa,853860.0,6.44,58.07
5249,1976,Brazil,South America,111076063.0,4.42,62.27
5250,1976,Brunei,Asia,167283.0,5.13,69.67
5251,1976,Bulgaria,Europe,8761231.0,2.19,71.44
5253,1976,Burundi,Africa,3744696.0,7.44,44.43
5254,1976,Cambodia,Asia,7431505.0,5.5,19.04
5255,1976,Cameroon,Africa,7959500.0,6.43,52.74
5256,1976,Canada,North America,23439940.0,1.78,73.84
5257,1976,Cape Verde,Africa,273625.0,6.71,59.16
5258,1976,Central African Republic,Africa,2061552.0,5.95,48.36
5259,1976,Chad,Africa,4173070.0,6.82,48.89
5261,1976,Chile,South America,10584237.0,3.01,65.75
5262,1976,China,Asia,921688199.0,3.25,60.46
5263,1976,Colombia,South America,25323412.0,4.5,65.58
5264,1976,Comoros,Africa,265234.0,7.07,51.46
5267,1976,Costa Rica,North America,2151492.0,3.86,70.75
5269,1976,Croatia,Europe,4518103.0,2.0,70.0
5270,1976,Cuba,North America,9544268.0,2.57,72.59
5271,1976,Cyprus,Europe,657526.0,2.32,74.15
5272,1976,Czech Republic,Europe,10122450.0,2.31,70.88
5273,1976,Denmark,Europe,5079962.0,1.75,73.91
5274,1976,Djibouti,Africa,248619.0,6.73,55.29
5275,1976,Dominican Republic,North America,5280727.0,5.01,64.25
5276,1976,Ecuador,South America,7179399.0,5.3,62.3
5277,1976,Egypt,Africa,39478585.0,5.55,55.93
5278,1976,El Salvador,North America,4239205.0,5.62,58.33
5279,1976,Equatorial Guinea,Africa,228491.0,5.68,43.28
5280,1976,Eritrea,Africa,2128597.0,6.62,45.49
5281,1976,Estonia,Europe,1433207.0,2.1,69.88
5282,1976,Ethiopia,Africa,33144537.0,7.17,42.86
5283,1976,Fiji,Australia and Oceania,587523.0,4.02,61.5
5284,1976,Finland,Europe,4726803.0,1.72,72.04
5285,1976,France,Europe,53293030.0,1.98,73.38
5288,1976,Gabon,Africa,663774.0,5.48,50.23
5289,1976,Gambia,Africa,536409.0,6.32,49.58
5290,1976,Georgia,Europe,4942018.0,2.46,69.0
5291,1976,Germany,Europe,78604473.0,1.53,72.02
5292,1976,Ghana,Africa,10023471.0,6.77,52.0
5293,1976,Greece,Europe,9132531.0,2.34,72.85
5295,1976,Grenada,North America,91435.0,4.39,66.52
5298,1976,Guatemala,North America,6408029.0,6.2,57.32
5299,1976,Guinea,Africa,4376768.0,6.39,40.47
5300,1976,Guinea-Bissau,Africa,791959.0,6.66,46.77
